hhid,personid,pernum,resptype,age,relationship,gender,employment,jobs_count,worker,student,school,education,smartphone,license,vehicle,tollfreq,work_cnty,work_city,work_zip,work_st,school_freq,school_cnty,school_city,school_zip,school_st,trips_yesno,numtrips,loc_start,loc_end,no_travel,noneed_dayoff,noneed_telecommute,noneed_workhomenoapay,noneed_kidsvacation,noneed_other,unable_notransport,unable_sick,unable_visitor,unable_other,added_trip_flag,added_loop,added_quick,added_stop,added_dropoff,added_parking,added_other,typical,purchase,transit_freq,bike_freq,walk_freq,transitpay_orca,transitpay_cash,transitpay_tickets,transitpay_upass,transitpay_permit,transitpay_flex,transitpay_access,transitpay_school,transitpay_govt,transitpay_other,transitpay_dontknow,transitpay_free,transit_subsidy,hours_work,commute_freq,telecommute_freq,commute_dur,selfemp_dur,drive_living,night_shift,choose_work,choose_weather,telecommute,telecommute_hours,commute_mode,benefits_flextime,benefits_compressed,benefits_parking,benefits_transit,benefits_commute,wpktyp,wpk_dur,wpk_dis,prev_work_wa,prev_work_loc_cnty,prev_work_loc_city,prev_work_loc_zip,prev_work_loc_st,prev_work_loc_x,smartphone_type,smartphone_type6_r,smartphone_dr,smartphone_dr14_r,smartphone_ip,smartphone_ip9_r,carpool_gascost,carpool_parkingcost,carpool_tolls,carpool_hov,transit_avail,carpool_other,carpool_none,carpool_na,carshare_car2go,carshare_relayrides,carshare_zipcar,carshare_none,carshare_dontknow,carshare_other,prontoshare,share_freq_car2go,share_freq_relayrides,share_freq_zipcar,share_freq_othercar,share_freq_lyft,share_freq_sidecar,share_freq_uberx,share_freq_pronto,av_interest_nodriver,av_interest_backupdriver,av_interest_commutesov,av_interest_commutehov,av_interest_own,av_interest_carshare,av_interest_short,av_concern_safeequip,av_concern_legal,av_concern_safeveh,av_concern_react,av_concern_perform,wbt_more_transitsafety,wbt_more_transitfreq,wbt_more_reliability,bike3mile,telecommute_if,diary_duration_minutes,user_ismobiledevice,person_should_take_diary,proxy,expwt_h1415
14102683,1410268302,2,2,9,1,2,6,,0,1,,4,3,1,2,3,,,,,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,5,6,5,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,4,,,5,5,4,3,6,6,2,2,6,6,6,1,,10,TRUE,1,2,70.31968144
14102690,1410269001,1,1,12,0,2,6,,0,1,,3,3,1,1,6,,,,,,,,,,1,5,1,1,,,,,,,,,,,0,,,,,,,2,2,3,7,2,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,2,2,,,6,5,1,1,2,1,1,1,2,2,2,1,,12,FALSE,1,1,1048.359841
14102690,1410269002,2,2,10,1,1,5,,0,1,,2,3,1,1,6,,,,,,,,,,2,0,1,1,1,,0,1,0,0,,,,,0,,,,,,,1,2,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,,,5,5,5,3,3,3,3,3,4,4,4,1,,2,FALSE,1,2,1048.359841
14102690,1410269003,3,2,7,2,1,7,,0,1,,2,3,1,4,6,,,,,,,,,,2,0,1,1,1,,0,1,0,0,,,,,0,,,,,,,1,2,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,1,FALSE,1,3,1048.359841
14102690,1410269004,4,2,7,2,1,2,1,1,1,,2,3,1,2,6,1,PRESTON,98050,WA,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,1,,,,,,,,,,,,,,4,2,10,2,,1,1,1,1,1,,1,1,1,3,1,1,1,,,1,1,ISSAQUAH,98027,WA,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,6,FALSE,1,3,1048.359841
14102692,1410269201,1,1,8,0,2,1,1,1,1,,6,3,1,1,5,1,RENTON,98056,WA,,,,,,1,7,1,1,,,,,,,,,,,0,,,,,,,2,2,6,5,4,,,,,,,,,,,,,,2,3,9,7,,1,1,1,1,1,,1,3,3,3,2,2,1,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,5,5,5,5,5,2,1,2,2,2,5,4,4,2,5,21,FALSE,1,1,394.3127984
14102698,1410269801,1,1,10,0,1,1,1,1,1,,6,3,1,1,5,1,TUKWILA,98168,WA,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,3,7,7,1,0,0,0,0,0,0,0,0,0,0,0,5,2,2,9,6,,1,1,3,2,1,,8,1,1,3,1,1,1,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,5,5,5,5,5,2,2,2,2,2,6,2,2,1,4,14,FALSE,1,1,57.12709152
14102702,1410270201,1,2,8,0,1,1,1,1,1,,3,1,1,2,5,4,EVERETT,98201,WA,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,3,,,,,,,,,,,,,,3,2,9,7,,2,1,1,1,1,,1,1,1,1,1,1,2,,,,,,,,,1,,27,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,1,5,31,FALSE,1,2,2043.061031
14102702,1410270202,2,1,9,1,2,1,1,1,1,,5,1,1,1,5,4,EVERETT,98203,WA,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,1,,,,,,,,,,,,,,3,2,9,7,,1,1,1,1,1,,3,1,1,1,1,1,2,,,,,,,,,1,,26,Samsung GalaxyS,,Samsung GalaxyS,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,3,1,20,FALSE,1,1,2043.061031
14102702,1410270203,3,2,5,2,2,2,1,1,1,,6,1,1,3,5,4,LAKE STEVENS,98258,WA,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,1,,,,,,,,,,,,,,6,8,9,1,,1,1,1,1,1,,1,1,1,1,1,1,1,,,1,4,TULALIP,98271,WA,,4,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,1,1,6,FALSE,1,2,2043.061031
14102704,1410270401,1,1,7,0,2,1,1,1,1,,6,3,2,,6,1,SEATTLE,98115,WA,,,,,,2,0,1,1,1,1,0,0,0,0,,,,,0,,,,,,,1,2,6,3,3,,,,,,,,,,,,,,3,3,9,6,,1,2,1,1,1,,6,1,3,1,2,1,8,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,3,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,1,1,1,1,1,6,4,4,5,1,7,FALSE,1,1,132.8147245
14102704,1410270402,2,2,7,1,1,2,1,1,1,,6,1,1,1,5,1,SEATTLE,98195,WA,,,,,,1,2,2,2,,,,,,,,,,,0,,,,,,,1,2,7,7,5,,,,,,,,,,,,,,4,5,9,5,,1,2,1,1,1,,1,1,3,2,2,1,2,,,,,,,,,2,,,,21,,,,,,,,,,0,0,0,1,0,0,4,7,7,6,7,7,7,7,,,,,,,,,,,,,,,,,,,9,FALSE,1,3,132.8147245
14102704,1410270403,3,3,1,2,1,,,0,,8,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,,132.8147245
14102719,1410271901,1,1,10,0,1,6,,0,1,,6,3,1,1,5,,,,,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,5,5,,,5,5,5,6,6,6,6,6,6,3,6,1,,18,FALSE,1,1,140.9347307
14102719,1410271902,2,2,10,1,2,6,,0,1,,7,3,1,2,5,,,,,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,3,3,,,3,3,3,1,1,2,1,1,6,4,6,1,,10,FALSE,1,2,140.9347307
14102720,1410272001,1,1,11,0,1,7,,0,1,,5,1,1,1,6,,,,,,,,,,1,5,1,1,,,,,,,,,,,0,,,,,,,2,2,6,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,6,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,4,2,,,3,5,2,1,1,1,1,1,6,6,6,1,,31,FALSE,1,1,85.79505233
14102721,1410272101,1,1,9,0,2,1,1,1,1,,6,1,1,1,1,3,GIG HARBOR,98332,WA,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,5,7,2,0,0,0,0,0,0,0,0,0,0,1,0,,3,2,9,1,,1,1,1,1,1,,1,1,1,1,1,1,1,,,1,3,TACOMA,98402,WA,,1,,3,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,4,37,FALSE,1,1,228.1435495
14102723,1410272301,1,1,11,0,2,6,,0,1,,3,3,1,1,5,,,,,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,5,1,,,1,5,1,2,6,1,2,1,5,5,5,1,,6,FALSE,1,1,273.7927547
14102723,1410272302,2,2,11,1,1,6,,0,1,,3,3,1,2,5,,,,,,,,,,2,0,1,1,1,,0,0,0,1,,,,,0,,,,,,,2,2,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,2,FALSE,1,3,273.7927547
14102724,1410272401,1,1,8,0,1,1,1,1,1,,6,1,1,1,4,2,BREMERTON,98312,WA,,,,,,1,3,1,1,,,,,,,,,,,1,0,0,0,1,0,0,1,2,7,7,5,,,,,,,,,,,,,,3,2,9,4,,2,1,1,1,1,,2,1,1,3,4,4,1,,,1,2,BREMERTON,98312,WA,,2,,,,22,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,1,1,1,1,1,1,1,2,2,2,2,2,5,5,5,1,1,20,FALSE,1,1,635.4834955
14102724,1410272402,2,3,4,2,2,,0,0,,3,,3,2,,6,,,,,2,2,PORT ORCHARD,98366,WA,1,2,1,1,,,,,,,,,,,0,,,,,,,1,,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,5,FALSE,1,2,635.4834955
14102727,1410272701,1,1,11,0,2,6,,0,1,,6,1,1,1,5,,,,,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,6,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,21,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,,,5,5,5,1,1,2,1,2,5,5,5,1,,16,FALSE,1,1,304.1336594
14102727,1410272702,2,2,10,1,1,3,1,1,1,,3,1,1,1,4,.,,,,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,6,7,2,,,,,,,,,,,,,,3,9,,,5,1,1,,,2,10,,,,,,,,,,,,,,,,1,,12,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,,,5,5,5,1,2,2,1,1,5,5,5,1,,12,FALSE,1,2,304.1336594
14102735,1410273501,1,1,8,0,2,1,1,1,1,,3,1,1,2,5,2,BANGOR,98315,WA,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,2,,,,,,,,,,,,,,2,2,8,1,,1,2,2,2,1,,1,3,3,1,2,2,97,,,1,2,BREMERTON,98314,WA,,1,,1,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,36,FALSE,1,1,1297.592709
14102735,1410273502,2,2,8,1,1,1,1,1,1,,2,1,1,1,6,2,BAINBRIDGE ISLAND,98110,WA,,,,,,1,5,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,2,,,,,,,,,,,,,,1,1,7,6,,1,1,1,1,1,,1,1,1,1,1,1,97,,,,,,,,,1,,1,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,11,FALSE,1,3,1297.592709
14102735,1410273503,3,2,5,2,2,1,1,1,1,,3,1,1,5,5,2,POULSBO,98370,WA,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,7,,,,,,,,,,,,,,3,2,9,3,,1,2,1,1,1,,1,1,1,1,1,1,1,,,3,,,,,,1,,2,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,10,FALSE,1,3,1297.592709
14102736,1410273601,1,1,7,0,2,1,1,1,1,,6,1,1,1,5,1,BELLEVUE,98004,WA,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,3,7,3,1,0,0,0,0,0,0,0,0,0,0,0,3,2,4,5,1,,1,1,1,1,1,,8,1,1,2,3,2,2,,,1,1,BELLEVUE,98004,WA,,2,,,,21,,1,1,1,0,0,0,0,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,1,1,1,1,1,1,1,3,3,3,3,3,1,1,1,5,,62,FALSE,1,1,167.1288875
14102736,1410273602,2,2,8,1,1,3,1,1,1,,6,1,1,2,5,.,,,,,,,,,2,0,1,1,1,0,0,1,0,0,,,,,0,,,,,,,1,2,7,7,4,,,,,,,,,,,,,,4,9,,,3,1,1,,,1,,,,,,,,,,,,,,,,,1,,6,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,4,FALSE,1,3,167.1288875
14102741,1410274101,1,1,9,0,2,1,1,1,1,,6,1,1,1,6,1,BELLEVUE,98005,WA,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,6,6,6,,,,,,,,,,,,,,3,2,9,1,,1,1,1,2,1,,1,2,1,3,1,1,1,,,1,4,BOTHELL,98021,WA,,2,,,,20,,1,1,1,0,0,0,0,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,1,3,1,2,1,1,2,5,4,5,2,5,2,2,2,4,2,20,FALSE,1,1,715.3207266
14102741,1410274102,2,2,9,1,1,2,1,1,1,,3,1,1,3,6,1,FALL CITY,98024,WA,,,,,,2,0,1,1,1,1,0,0,0,0,,,,,0,,,,,,,1,2,6,6,5,,,,,,,,,,,,,,5,2,9,1,,2,1,1,1,1,,1,1,1,3,1,1,1,,,1,1,NEWCASTLE,98059,WA,,2,,,,21,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,21,FALSE,1,3,715.3207266
14102744,1410274401,1,1,7,0,2,1,1,1,1,,6,1,1,2,6,1,SEATTLE,98104,WA,,,,,,1,7,1,1,,,,,,,,,,,0,,,,,,,2,2,2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,9,5,,1,1,1,1,1,,8,1,1,1,3,2,5,6,0.2,,,,,,,4,,,,,,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,2,1,1,2,1,3,2,2,4,2,2,4,,,,3,2,126,TRUE,1,1,538.7812071
14102744,1410274402,2,2,7,1,1,1,1,1,1,,6,1,1,1,6,1,SEATTLE,98106,WA,,,,,,1,5,1,1,,,,,,,,,,,0,,,,,,,1,2,6,7,3,,,,,,,,,,,,,,2,2,9,6,,1,1,1,1,1,,2,1,1,1,1,1,3,,,,,,,,,4,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,5,16,TRUE,1,2,538.7812071
14102744,1410274403,3,3,1,2,2,,,0,,2,,,,,,,,,,,1,SEATTLE,98106,WA,,3,1,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,,538.7812071
14102744,1410274404,4,3,1,2,2,,,0,,1,,,,,,,,,,,1,SEATTLE,98106,WA,,3,1,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,,538.7812071
14102748,1410274801,1,1,9,0,2,6,,0,1,,6,2,1,3,5,,,,,,,,,,2,0,1,1,1,,0,1,0,0,,,,,0,,,,,,,1,2,6,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,27,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,4,4,,,5,3,2,2,2,2,2,3,4,4,4,2,,12,FALSE,1,2,64.28381403
14102748,1410274802,2,2,9,1,1,6,,0,1,,2,2,1,1,5,,,,,,,,,,2,0,1,1,1,,0,1,0,0,,,,,0,,,,,,,1,2,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,27,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,,,5,5,5,2,2,2,2,2,3,3,3,1,,4,FALSE,1,1,64.28381403
14102748,1410274803,3,2,5,2,1,2,1,1,1,,6,1,1,2,5,1,SEATTLE,98103,WA,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,1,6,6,5,,,,,,,,,,,,,,3,2,9,1,,1,1,1,1,1,,1,1,1,3,1,1,2,,,3,,,,,,1,,3,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,4,2,4,4,4,4,2,1,2,3,1,2,4,3,3,4,5,22,FALSE,1,1,64.28381403
14102752,1410275201,1,1,6,0,1,5,,0,1,,6,1,1,1,5,,,,,,,,,,1,10,1,1,,,,,,,,,,,1,0,0,0,0,0,1,1,1,5,5,4,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,0,0,1,0,0,0,2,7,7,6,7,7,7,7,7,3,5,,,5,4,2,1,2,4,1,4,3,3,3,4,,39,FALSE,1,1,100.8855869
14102752,1410275202,2,2,7,1,2,1,1,1,1,,6,1,1,1,5,1,SEATTLE,98101,WA,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,4,,1,2,2,3,1,,8,1,1,1,3,2,7,,,1,1,SEATTLE,98119,WA,,1,,2,,,,,,,,,,,,0,0,1,0,0,0,2,7,7,6,7,7,7,7,7,,,,,,,,,,,,,,,,,,49,FALSE,1,3,100.8855869
14102752,1410275203,3,3,2,2,2,,,0,,3,,,,,,,,,,2,1,SEATTLE,98119,WA,1,2,1,1,,,,,,,,,,,0,,,,,,,1,,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FALSE,1,2,100.8855869
14102752,1410275204,4,3,2,2,2,,,0,,3,,,,,,,,,,2,1,SEATTLE,98119,WA,1,2,1,1,,,,,,,,,,,0,,,,,,,1,,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,FALSE,1,3,100.8855869
14102754,1410275401,1,1,8,0,1,1,1,1,1,,6,1,1,1,6,1,SEATTLE,98109,WA,,,,,,1,5,1,1,,,,,,,,,,,1,0,0,0,0,1,0,1,2,6,7,3,,,,,,,,,,,,,,3,2,9,1,,1,1,1,1,1,,1,1,1,1,2,3,3,,,3,,,,,,2,,,,19,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,5,5,5,5,5,6,6,6,6,6,6,6,4,1,5,26,FALSE,1,1,161.5900685
14102755,1410275501,1,1,9,0,1,3,1,1,1,,6,3,1,,7,.,,,,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0,,3,9,,,4,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,5,3,,,5,5,4,1,2,1,1,2,6,2,6,1,,9,FALSE,1,1,14.04889071
14102758,1410275801,1,1,7,0,2,1,1,1,1,,7,1,1,,5,1,SEATTLE,98109,WA,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,4,9,6,,1,1,2,3,1,,7,2,1,1,3,2,8,,,,,,,,,4,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,7,7,3,7,7,7,7,7,5,5,5,5,5,5,3,1,1,1,1,1,1,1,1,2,4,24,FALSE,1,1,7.615975025
14102760,1410276001,1,1,7,0,1,1,1,1,1,,7,1,1,1,6,1,SEATTLE,98112,WA,,,,,,1,7,1,1,,,,,,,,,,,0,,,,,,,2,2,5,7,1,0,1,0,0,0,0,0,0,0,0,0,0,,3,2,2,1,,1,1,1,1,1,,7,4,4,3,1,4,1,,,1,1,SEATTLE,98109,WA,,1,,27,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,7,7,7,7,7,7,5,7,2,2,3,2,2,4,2,2,2,2,1,2,6,3,3,2,,24,FALSE,1,1,88.98334453
14102761,1410276101,1,1,10,0,2,6,,0,1,,7,3,1,1,6,,,,,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,2,2,5,7,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,1,1,,,4,5,1,2,2,2,2,2,5,5,5,1,,16,FALSE,1,1,14.91705722
14102763,1410276301,1,1,8,0,1,1,1,1,1,,7,1,1,1,5,1,SEATTLE,98121,WA,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,2,7,2,,1,1,1,1,2,1,7,3,2,4,4,2,8,,,1,1,SEATTLE,98101,WA,,1,,8,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,7,7,7,7,5,7,6,,3,4,5,5,5,4,4,1,2,2,1,1,3,3,3,1,,300,FALSE,1,1,19.07603534
14102768,1410276801,1,1,10,0,2,6,,0,1,,7,3,1,1,5,,,,,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,2,2,5,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,5,5,,,5,5,5,1,1,1,1,1,4,3,3,4,,26,FALSE,1,1,46.69540036
14102778,1410277801,1,1,6,0,2,1,1,1,1,,5,1,1,1,5,1,SEATTLE,98104,WA,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,6,6,3,,,,,,,,,,,,,,3,2,9,1,,1,1,1,2,1,,1,1,1,1,2,2,6,12,0.5,1,1,SEATTLE,98101,WA,,1,,15,,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,1,1,1,1,1,4,3,2,4,4,5,1,2,5,1,182,TRUE,1,1,50.95754143
14102778,1410277802,2,2,6,1,1,5,,0,1,,7,1,2,,5,,,,,,,,,,2,0,1,1,1,,0,0,1,0,,,,,0,,,,,,,1,2,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,4,7,7,7,7,7,7,7,,5,5,,,1,1,1,5,4,5,5,4,2,1,1,5,,219,TRUE,1,1,50.95754143
14102778,1410277803,3,3,1,2,1,,,0,,8,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,,50.95754143
14102780,1410278001,1,1,6,0,1,1,1,1,1,,7,1,1,1,5,1,SEATTLE,98121,WA,,,,,,1,6,3,3,,,,,,,,,,,0,,,,,,,2,2,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,7,2,,1,1,2,2,1,,8,2,2,1,3,3,8,,,1,1,SEATTLE,98105,WA,,1,,15,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,6,7,7,7,7,7,7,6,2,2,5,5,2,3,2,4,5,2,2,5,,,,4,,15,FALSE,1,1,38.85065071
14102780,1410278002,2,2,6,1,2,1,1,1,1,,6,1,1,1,4,1,SEATAC,98188,WA,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,5,1,2,9,3,,1,2,1,1,1,,1,1,1,3,1,1,1,,,1,1,BELLEVUE,98004,WA,,2,,,,19,,,,,,,,,,0,0,0,1,0,0,1,7,7,7,7,7,7,7,6,,,,,,,,,,,,,,,,,,17,FALSE,1,3,38.85065071
14102782,1410278201,1,1,6,0,2,3,2,1,1,,7,1,1,1,5,.,,,,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,6,2,1,,,,,,,,,,,,,,2,9,,,3,1,1,,,2,8,,,,,,,,,,,,,,,,2,,,,19,,,,,,,,,,0,0,0,1,0,0,3,6,7,7,7,7,7,7,7,1,1,,,1,1,1,4,3,4,1,3,6,5,5,5,,11,FALSE,1,2,97.73107653
14102782,1410278202,2,2,6,1,1,3,4,1,1,,6,1,1,1,5,.,,,,,,,,,1,7,1,1,,,,,,,,,,,0,,,,,,,1,2,6,3,1,,,,,,,,,,,,,,3,10,,,3,1,1,,,2,4,,,,,,,,,,,,,,,,1,,14,,,,,,,,,,,,1,0,0,0,0,0,3,6,7,7,7,7,7,7,7,1,2,,,1,1,1,3,4,3,1,2,5,5,5,5,,11,FALSE,1,1,97.73107653
